Regiao,Produto,NroApolice,NroItem,Data,Categoria,IS,VlrPremio,QtdSinistros,VlrIndenizacao,QtdItens,MesReferencia
Banrisul,431,1103431000238,1,2021-07-05,Passeio - Nacional,52231.19,1125.39,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000239,1,2021-07-05,Passeio - Nacional,0.00,0.01,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000240,1,2021-07-05,Pick-Up'S Leves - Nacional,134736.30,1358.58,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000241,1,2021-07-05,Pick-Up'S Leves - Nacional,95413.50,1537.50,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000242,1,2021-07-05,Passeio - Nacional,0.00,636.92,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000243,1,2021-07-05,Pick-Up'S Pesadas (Pessoas),113212.80,1375.99,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000244,1,2021-07-05,Pick-Up'S Pesadas (Pessoas),0.00,0.01,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000245,1,2021-07-05,Pick-Up'S Leves - Nacional,88174.80,0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000246,1,2021-07-05,Passeio - Nacional,43063.20,1720.42,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000247,1,2021-07-05,Passeio - Nacional,20573.19,640.92,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000248,1,2021-07-05,Passeio - Nacional,22928.40,901.28,1.00,25921.00,1,2021-07-01
Banrisul,431,1103431000249,1,2021-07-05,Passeio - Nacional,23316.48,-0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000250,1,2021-07-05,Passeio - Nacional,77890.23,0.03,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000251,1,2021-07-05,Passeio - Nacional,68715.70,1091.45,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000252,1,2021-07-05,Passeio - Nacional,26567.64,1380.66,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000253,1,2021-07-05,Pick-Up'S Leves - Nacional,67965.48,1790.40,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000254,1,2021-07-05,Passeio - Nacional,17567.55,1631.61,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000255,1,2021-07-05,Pick-Up'S Pesadas (Pessoas),20367.27,1128.09,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000256,1,2021-07-05,Passeio - Nacional,25299.45,1013.28,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000257,1,2021-07-05,Passeio - Nacional,29623.77,1572.05,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000258,1,2021-07-05,Passeio - Nacional,22959.09,1378.85,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000259,1,2021-07-05,Pick-Up'S Pesadas (Pessoas),150321.60,2347.86,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000260,1,2021-07-05,Passeio - Nacional,36993.33,1171.73,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000261,1,2021-07-05,Pick-Up'S Pesadas (Pessoas),50975.10,1631.78,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000262,1,2021-07-05,Pick-Up'S Pesadas (Pessoas),89702.00,1578.69,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000263,1,2021-07-05,Passeio - Nacional,20566.26,596.18,2.00,29926.81,1,2021-07-01
Banrisul,431,1103431000264,1,2021-07-05,Passeio - Nacional,74906.37,1246.04,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000265,1,2021-07-05,Passeio - Nacional,27936.81,749.11,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000266,1,2021-07-05,Passeio - Nacional,46512.18,1934.82,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000267,1,2021-07-05,Passeio - Nacional,35134.11,1239.61,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000268,1,2021-07-05,Passeio - Nacional,16712.19,860.77,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000269,1,2021-07-05,Passeio - Nacional,38215.98,1868.42,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000270,1,2021-07-05,Passeio - Nacional,46966.59,1505.41,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000271,1,2021-07-05,Passeio - Nacional,39412.89,1852.78,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000272,1,2021-07-05,Passeio - Nacional,20447.46,790.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000273,1,2021-07-05,Passeio - Nacional,24988.59,1241.05,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000274,1,2021-07-05,Passeio - Nacional,43680.78,1998.62,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000275,1,2021-07-05,Passeio - Nacional,43229.34,1244.29,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000276,1,2021-07-05,Passeio - Nacional,39377.25,1929.72,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000277,1,2021-07-05,Passeio - Nacional,45173.55,0.04,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000278,1,2021-07-05,Passeio - Nacional,31696.83,1434.78,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000279,1,2021-07-05,Passeio - Nacional,19365.39,752.33,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000280,1,2021-07-05,Passeio - Nacional,53574.84,1432.69,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000281,1,2021-07-05,Passeio - Nacional,35886.51,767.15,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000282,1,2021-07-05,Passeio - Nacional,34993.53,1393.92,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000283,1,2021-07-05,Passeio - Nacional,39946.50,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000284,1,2021-07-05,Passeio - Nacional,35331.12,1531.18,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000285,1,2021-07-05,Passeio - Nacional,58872.33,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000286,1,2021-07-05,Passeio - Nacional,45961.74,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000287,1,2021-07-05,Passeio - Nacional,16464.69,781.41,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000288,1,2021-07-05,Passeio - Nacional,24765.84,884.14,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000289,1,2021-07-05,Passeio - Nacional,24765.84,980.75,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000290,1,2021-07-05,Passeio - Nacional,71407.71,1080.74,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000291,1,2021-07-05,Passeio - Nacional,142449.96,2982.73,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000292,1,2021-07-05,Passeio - Nacional,52462.08,1365.48,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000293,1,2021-07-05,Pick-Up'S Leves - Nacional,93325.32,1537.83,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000294,1,2021-07-06,Passeio - Nacional,45510.30,1640.41,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000295,1,2021-07-06,Passeio - Nacional,100963.52,1556.82,1.00,2108.68,1,2021-07-01
Banrisul,431,1103431000296,1,2021-07-06,Passeio - Nacional,43328.34,864.71,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000297,1,2021-07-06,Passeio - Nacional,99345.51,1208.74,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000298,1,2021-07-06,Passeio - Nacional,20447.46,845.83,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000299,1,2021-07-06,Passeio - Nacional,36196.38,1081.90,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000300,1,2021-07-06,Pick-Up'S Pesadas (Pessoas),120998.79,1558.75,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000301,1,2021-07-07,Passeio - Nacional,65894.40,1006.15,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000302,1,2021-07-07,Passeio - Nacional,49182.30,139.57,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000303,1,2021-07-07,Pick-Up'S Leves - Nacional,80368.20,-0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000304,1,2021-07-07,Passeio - Nacional,30330.90,0.01,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000305,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),172653.30,3983.36,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000306,1,2021-07-07,Pick-Up'S Leves - Nacional,69151.50,1181.31,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000307,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),106565.40,2182.99,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000308,1,2021-07-07,Pick-Up'S Leves - Nacional,47719.80,954.33,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000309,1,2021-07-07,Passeio - Nacional,24186.60,927.38,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000310,1,2021-07-07,Passeio - Nacional,50751.00,0.04,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000311,1,2021-07-07,Passeio - Nacional,51255.27,0.04,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000312,1,2021-07-07,Passeio - Nacional,68904.30,0.01,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000313,1,2021-07-07,Passeio - Nacional,0.00,723.98,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000314,1,2021-07-07,Passeio - Nacional,46040.94,1284.96,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000315,1,2021-07-07,Pick-Up'S Leves - Nacional,35258.85,1133.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000316,1,2021-07-07,Pick-Up'S Leves - Nacional,82982.00,1298.86,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000317,1,2021-07-07,Passeio - Nacional,115936.92,1387.56,1.00,5806.90,1,2021-07-01
Banrisul,431,1103431000318,1,2021-07-07,Passeio - Nacional,36104.31,645.50,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000319,1,2021-07-07,Passeio - Nacional,28529.82,682.99,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000320,1,2021-07-07,Passeio - Nacional,26081.00,900.73,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000321,1,2021-07-07,Passeio - Nacional,35342.01,1202.23,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000322,1,2021-07-07,Passeio - Nacional,51613.65,921.39,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000323,1,2021-07-07,Pick-Up'S Leves - Nacional,91758.15,1425.91,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000324,1,2021-07-07,Passeio - Nacional,63749.00,840.75,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000325,1,2021-07-07,Passeio - Nacional,23048.19,704.21,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000326,1,2021-07-07,Passeio - Nacional,54363.87,1714.40,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000327,1,2021-07-07,Passeio - Nacional,62602.65,1346.21,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000328,1,2021-07-07,Pick-Up'S Leves - Nacional,73023.39,1301.61,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000329,1,2021-07-07,Pick-Up'S Leves - Nacional,69102.00,1552.91,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000330,1,2021-07-07,Passeio - Nacional,30041.55,356.38,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000331,1,2021-07-07,Passeio - Nacional,42231.42,1006.87,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000332,1,2021-07-07,Passeio - Nacional,41105.79,1194.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000333,1,2021-07-07,Passeio - Nacional,54091.62,1022.23,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000334,1,2021-07-07,Passeio - Nacional,31641.39,603.72,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000335,1,2021-07-07,Pick-Up'S Leves - Nacional,68243.67,1428.77,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000336,1,2021-07-07,Passeio - Nacional,63999.54,-0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000337,1,2021-07-07,Passeio - Nacional,51927.48,1426.69,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000338,1,2021-07-07,Passeio - Nacional,26677.53,1035.67,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000339,1,2021-07-07,Passeio - Nacional,46991.64,1513.29,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000340,1,2021-07-07,Passeio - Nacional,33489.72,1254.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000341,1,2021-07-07,Passeio - Nacional,62748.18,1239.58,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000342,1,2021-07-07,Passeio - Nacional,22378.95,1264.75,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000343,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),102712.50,3026.29,2.00,27403.36,1,2021-07-01
Banrisul,431,1103431000344,1,2021-07-07,Pick-Up'S Leves - Nacional,42504.66,1624.99,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000345,1,2021-07-07,Passeio - Nacional,34216.38,0.04,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000346,1,2021-07-07,Pick-Up'S Leves - Nacional,113252.04,2004.12,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000347,1,2021-07-07,Passeio - Nacional,45961.74,951.83,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000348,1,2021-07-07,Passeio - Nacional,26655.75,590.44,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000349,1,2021-07-07,Passeio - Nacional,19867.32,1018.07,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000350,1,2021-07-07,Passeio - Nacional,30790.98,1248.32,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000351,1,2021-07-07,Passeio - Nacional,22038.39,1054.14,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000352,1,2021-07-07,Passeio - Nacional,26305.29,660.94,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000353,1,2021-07-07,Pick-Up'S Leves - Nacional,75520.17,0.05,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000354,1,2021-07-07,Passeio - Nacional,23820.39,878.26,1.00,2956.61,1,2021-07-01
Banrisul,431,1103431000355,1,2021-07-07,Passeio - Nacional,39575.25,1267.14,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000356,1,2021-07-07,Passeio - Nacional,41606.73,1117.09,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000357,1,2021-07-07,Passeio - Nacional,39203.01,2011.39,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000358,1,2021-07-07,Pick-Up'S Leves - Estrangeiro,62892.72,1657.22,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000359,1,2021-07-07,Pick-Up'S Leves - Nacional,80820.63,1901.98,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000360,1,2021-07-07,Passeio - Nacional,62490.78,1774.57,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000361,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),74458.89,2641.28,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000362,1,2021-07-07,Passeio - Nacional,64675.71,1476.50,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000363,1,2021-07-07,Passeio - Nacional,27920.97,1567.52,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000364,1,2021-07-07,Passeio - Nacional,26109.27,855.61,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000365,1,2021-07-07,Pick-Up'S Leves - Nacional,54682.65,1617.20,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000366,1,2021-07-07,Passeio - Nacional,14751.00,712.49,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000367,1,2021-07-07,Passeio - Nacional,53872.79,201.53,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000368,1,2021-07-07,Passeio - Nacional,35134.11,1682.99,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000369,1,2021-07-07,Passeio - Nacional,22121.55,0.04,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000370,1,2021-07-07,Passeio - Nacional,36926.01,940.52,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000371,1,2021-07-07,Passeio - Nacional,36167.67,1523.98,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000372,1,2021-07-07,Passeio - Nacional,25594.47,1086.46,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000373,1,2021-07-07,Passeio - Nacional,25197.48,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000374,1,2021-07-07,Passeio - Nacional,35379.63,1427.37,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000375,1,2021-07-07,Passeio - Nacional,41313.69,1288.56,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000376,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),155711.16,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000377,1,2021-07-07,Passeio - Nacional,26301.33,1298.68,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000378,1,2021-07-07,Passeio - Nacional,20374.20,1040.32,1.00,22698.00,1,2021-07-01
Banrisul,431,1103431000379,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),47956.59,1240.91,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000380,1,2021-07-07,Passeio - Nacional,35304.39,1327.14,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000381,1,2021-07-07,Passeio - Nacional,19742.58,937.28,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000382,1,2021-07-07,Passeio - Nacional,20447.46,946.71,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000383,1,2021-07-07,Passeio - Nacional,54414.06,1345.36,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000384,1,2021-07-07,Passeio - Nacional,36531.00,-0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000385,1,2021-07-07,Passeio - Nacional,30751.38,1580.17,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000386,1,2021-07-07,Passeio - Nacional,25772.67,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000387,1,2021-07-07,Passeio - Nacional,25671.69,752.52,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000388,1,2021-07-07,Passeio - Nacional,11331.54,1306.16,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000389,1,2021-07-07,Passeio - Nacional,58970.34,776.51,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000389,2,2021-07-07,Passeio - Nacional,58974.30,2011.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000390,1,2021-07-07,Passeio - Nacional,29442.60,1536.18,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000391,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),63368.91,0.04,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000392,1,2021-07-07,Passeio - Nacional,26413.20,809.91,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000393,1,2021-07-07,Passeio - Nacional,39834.63,1196.89,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000394,1,2021-07-07,Passeio - Nacional,31811.67,682.44,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000395,1,2021-07-07,Passeio - Nacional,78943.00,1028.38,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000396,1,2021-07-07,Pick-Up'S Leves - Nacional,36614.00,1194.28,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000397,1,2021-07-07,Passeio - Nacional,30053.43,944.93,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000398,1,2021-07-07,Pick-Up'S Pesadas (Pessoas),106284.42,2228.75,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000399,1,2021-07-08,Passeio - Nacional,51678.99,0.03,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000400,1,2021-07-08,Passeio - Nacional,21865.14,976.47,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000401,1,2021-07-08,Passeio - Nacional,56324.07,1290.56,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000402,1,2021-07-08,Passeio - Nacional,39239.64,1286.54,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000403,1,2021-07-08,Passeio - Nacional,38360.52,1149.99,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000404,1,2021-07-08,Passeio - Nacional,33877.80,1790.55,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000405,1,2021-07-08,Passeio - Nacional,42466.05,1112.23,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000406,1,2021-07-08,Passeio - Nacional,44266.86,1016.53,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000407,1,2021-07-08,Passeio - Nacional,33877.80,1743.84,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000408,1,2021-07-08,Passeio - Nacional,31581.00,0.03,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000409,1,2021-07-08,Passeio - Nacional,32717.52,1189.93,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000410,1,2021-07-08,Passeio - Nacional,45974.61,1488.96,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000411,1,2021-07-08,Passeio - Estrangeiro,52024.50,2256.89,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000412,1,2021-07-08,Passeio - Nacional,22647.24,815.62,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000413,1,2021-07-08,Passeio - Nacional,41606.73,1062.61,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000414,1,2021-07-08,Passeio - Nacional,47501.19,2058.51,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000415,1,2021-07-08,Passeio - Nacional,26109.27,1175.15,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000416,1,2021-07-08,Passeio - Nacional,39239.64,1109.87,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000417,1,2021-07-08,Passeio - Nacional,32841.27,1585.40,1.00,3580.72,1,2021-07-01
Banrisul,431,1103431000418,1,2021-07-08,Passeio - Nacional,80004.87,1430.73,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000419,1,2021-07-08,Passeio - Nacional,32953.14,1151.36,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000420,1,2021-07-08,Passeio - Nacional,21197.88,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000421,1,2021-07-08,Passeio - Nacional,14572.80,308.38,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000422,1,2021-07-08,Passeio - Nacional,62509.59,0.03,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000423,1,2021-07-08,Passeio - Nacional,22668.03,1142.23,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000424,1,2021-07-08,Passeio - Nacional,46447.83,1040.20,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000425,1,2021-07-08,Passeio - Nacional,117102.15,865.51,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000426,1,2021-07-08,Passeio - Nacional,44812.35,1050.32,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000427,1,2021-07-08,Pick-Up'S Pesadas (Pessoas),70805.79,-0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000428,1,2021-07-08,Passeio - Nacional,15796.44,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000429,1,2021-07-08,Pick-Up'S Leves - Nacional,69366.33,0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000430,1,2021-07-08,Passeio - Nacional,69278.22,376.63,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000431,1,2021-07-08,Passeio - Nacional,52654.14,1495.54,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000432,1,2021-07-08,Passeio - Nacional,48970.35,1207.72,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000433,1,2021-07-08,Passeio - Nacional,52332.39,2957.70,1.00,3439.76,1,2021-07-01
Banrisul,431,1103431000434,1,2021-07-08,Passeio - Nacional,25991.46,1115.85,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000435,1,2021-07-08,Pick-Up'S Leves - Nacional,48723.84,1552.15,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000436,1,2021-07-08,Passeio - Nacional,16302.33,0.01,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000437,1,2021-07-08,Passeio - Nacional,44905.41,1641.06,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000438,1,2021-07-08,Passeio - Nacional,28175.40,0.01,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000439,1,2021-07-08,Passeio - Nacional,47406.15,2225.34,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000440,1,2021-07-08,Passeio - Nacional,28175.40,1533.13,1.00,1052.00,1,2021-07-01
Banrisul,431,1103431000441,1,2021-07-08,Pick-Up'S Leves - Nacional,86914.08,1663.73,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000442,1,2021-07-08,Passeio - Nacional,41454.27,1387.75,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000443,1,2021-07-08,Pick-Up'S Pesadas (Pessoas),50444.46,2301.99,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000444,1,2021-07-08,Passeio - Nacional,51506.73,1369.38,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000445,1,2021-07-08,Passeio - Nacional,24270.84,1566.74,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000446,1,2021-07-08,Passeio - Nacional,63603.54,1183.80,1.00,5300.88,1,2021-07-01
Banrisul,431,1103431000447,1,2021-07-08,Passeio - Nacional,57893.22,1342.95,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000448,1,2021-07-08,Pick-Up'S Leves - Nacional,79328.70,1957.30,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000449,1,2021-07-08,Pick-Up'S Pesadas (Pessoas),134759.79,2950.50,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000450,1,2021-07-08,Passeio - Nacional,145386.45,-0.00,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000451,1,2021-07-08,Passeio - Nacional,26702.28,1059.46,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000452,1,2021-07-08,Passeio - Nacional,20817.72,937.28,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000453,1,2021-07-08,Passeio - Nacional,12076.02,0.02,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000454,1,2021-07-08,Passeio - Nacional,98705.72,0.01,0.00,0.00,1,2021-07-01
Banrisul,431,1103431000455,1,2021-07-08,Passeio - Nacional,28339.74,1243.89,0.00,0.00,1,2021-07-01
